label,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
0,0,0,0.208,-0.036,0.388,-0.144,0.524,-0.244,0.632,-0.316,0.276,-0.436,0.372,-0.64,0.436,-0.768,0.484,-0.884,0.16,-0.48,0.224,-0.716,0.268,-0.872,0.296,-1,0.044,-0.48,0.052,-0.704,0.064,-0.856,0.08,-0.98,-0.072,-0.432,-0.128,-0.592,-0.156,-0.704,-0.18,-0.808
0,0,0,0.20883534136546184,-0.032128514,0.3895582329317269,-0.136546185,0.5261044176706827,-0.240963855,0.6345381526104418,-0.317269076,0.28112449799196787,-0.437751004,0.37751004016064255,-0.638554217,0.44176706827309237,-0.767068273,0.4899598393574297,-0.883534137,0.1646586345381526,-0.481927711,0.2289156626506024,-0.714859438,0.27309236947791166,-0.871485944,0.30522088353413657,-1,0.04819277108433735,-0.477911647,0.05220883534136546,-0.702811245,0.0642570281124498,-0.859437751,0.08032128514056225,-0.987951807,-0.068273092,-0.43373494,-0.124497992,-0.59437751,-0.156626506,-0.710843373,-0.176706827,-0.815261044
0,0,0,0.208,-0.032,0.388,-0.14,0.52,-0.244,0.628,-0.316,0.276,-0.436,0.376,-0.636,0.436,-0.764,0.484,-0.88,0.16,-0.484,0.228,-0.716,0.272,-0.872,0.304,-1,0.044,-0.484,0.056,-0.708,0.076,-0.86,0.092,-0.988,-0.072,-0.44,-0.128,-0.604,-0.16,-0.716,-0.184,-0.82
0,0,0,0.208,-0.028,0.388,-0.136,0.524,-0.236,0.632,-0.304,0.284,-0.428,0.384,-0.628,0.444,-0.756,0.488,-0.872,0.168,-0.48,0.232,-0.716,0.276,-0.872,0.304,-1,0.048,-0.48,0.064,-0.704,0.08,-0.86,0.1,-0.988,-0.068,-0.436,-0.124,-0.604,-0.152,-0.716,-0.172,-0.82
0,0,0,0.20883534136546184,-0.02811245,0.3895582329317269,-0.124497992,0.5261044176706827,-0.220883534,0.6385542168674698,-0.293172691,0.2931726907630522,-0.425702811,0.39357429718875503,-0.626506024,0.4538152610441767,-0.75502008,0.5020080321285141,-0.871485944,0.17670682730923695,-0.473895582,0.24096385542168675,-0.710843373,0.285140562248996,-0.871485944,0.321285140562249,-1,0.05622489959839357,-0.473895582,0.07228915662650602,-0.702811245,0.09236947791164658,-0.859437751,0.11244979919678715,-0.987951807,-0.060240964,-0.429718876,-0.116465863,-0.598393574,-0.144578313,-0.714859438,-0.164658635,-0.823293173
0,0,0,0.20647773279352227,-0.020242915,0.38866396761133604,-0.113360324,0.5303643724696356,-0.206477733,0.6437246963562753,-0.275303644,0.29959514170040485,-0.421052632,0.4089068825910931,-0.619433198,0.4777327935222672,-0.744939271,0.5303643724696356,-0.862348178,0.18218623481781376,-0.473684211,0.2550607287449393,-0.712550607,0.3076923076923077,-0.870445344,0.3441295546558704,-1,0.06072874493927125,-0.481781377,0.08097165991902834,-0.708502024,0.10526315789473684,-0.866396761,0.13360323886639677,-0.991902834,-0.060728745,-0.441295547,-0.109311741,-0.607287449,-0.133603239,-0.728744939,-0.149797571,-0.83805668
0,0,0,0.21224489795918366,-0.016326531,0.4,-0.110204082,0.5428571428571428,-0.204081633,0.6612244897959184,-0.273469388,0.31020408163265306,-0.424489796,0.42448979591836733,-0.620408163,0.4897959183673469,-0.751020408,0.5469387755102041,-0.865306122,0.19183673469387755,-0.481632653,0.2693877551020408,-0.714285714,0.3224489795918367,-0.873469388,0.363265306122449,-1,0.06938775510204082,-0.485714286,0.08979591836734693,-0.714285714,0.11428571428571428,-0.873469388,0.13877551020408163,-1,-0.057142857,-0.448979592,-0.102040816,-0.616326531,-0.130612245,-0.734693878,-0.146938776,-0.844897959
0,0,0,0.20901639344262296,-0.012295082,0.3975409836065574,-0.102459016,0.5409836065573771,-0.192622951,0.6598360655737705,-0.258196721,0.3155737704918033,-0.418032787,0.430327868852459,-0.618852459,0.5040983606557377,-0.75,0.5614754098360656,-0.864754098,0.20081967213114754,-0.475409836,0.2786885245901639,-0.713114754,0.3360655737704918,-0.87295082,0.3729508196721312,-1,0.0778688524590164,-0.483606557,0.10655737704918032,-0.713114754,0.13524590163934427,-0.87295082,0.16393442622950818,-1,-0.045081967,-0.446721311,-0.094262295,-0.614754098,-0.118852459,-0.737704918,-0.135245902,-0.848360656
0,0,0,0.20901639344262296,-0.008196721,0.4016393442622951,-0.090163934,0.5491803278688525,-0.176229508,0.6680327868852459,-0.237704918,0.32786885245901637,-0.409836066,0.44672131147540983,-0.606557377,0.5204918032786885,-0.733606557,0.5778688524590164,-0.848360656,0.21311475409836064,-0.471311475,0.29918032786885246,-0.704918033,0.35655737704918034,-0.864754098,0.4016393442622951,-0.991803279,0.09016393442622951,-0.479508197,0.12295081967213115,-0.709016393,0.15163934426229508,-0.868852459,0.18442622950819673,-1,-0.032786885,-0.442622951,-0.077868852,-0.614754098,-0.102459016,-0.733606557,-0.114754098,-0.848360656
0,0,0,0.20987654320987653,-0.004115226,0.3991769547325103,-0.090534979,0.551440329218107,-0.172839506,0.6748971193415638,-0.226337449,0.3333333333333333,-0.411522634,0.4567901234567901,-0.604938272,0.5308641975308642,-0.728395062,0.5925925925925926,-0.843621399,0.21810699588477367,-0.473251029,0.3045267489711934,-0.70781893,0.3662551440329218,-0.864197531,0.411522633744856,-0.991769547,0.09465020576131687,-0.481481481,0.12757201646090535,-0.711934156,0.1646090534979424,-0.868312757,0.19753086419753085,-1,-0.028806584,-0.444444444,-0.074074074,-0.617283951,-0.094650206,-0.740740741,-0.106995885,-0.855967078
0,0,0,0.205761316872428,-0.004115226,0.3991769547325103,-0.086419753,0.5473251028806584,-0.164609053,0.6707818930041153,-0.21399177,0.3374485596707819,-0.407407407,0.4609053497942387,-0.596707819,0.5432098765432098,-0.720164609,0.6049382716049383,-0.835390947,0.2222222222222222,-0.469135802,0.3168724279835391,-0.699588477,0.3786008230452675,-0.855967078,0.4279835390946502,-0.987654321,0.102880658436214,-0.481481481,0.13991769547325103,-0.711934156,0.17695473251028807,-0.868312757,0.2139917695473251,-1,-0.024691358,-0.448559671,-0.061728395,-0.621399177,-0.082304527,-0.744855967,-0.090534979,-0.864197531
0,0,0,0.2074688796680498,0.012448132780082987,0.4066390041493776,-0.062240664,0.5643153526970954,-0.136929461,0.6970954356846473,-0.182572614,0.3651452282157676,-0.394190871,0.4979253112033195,-0.585062241,0.5850622406639004,-0.705394191,0.6514522821576764,-0.817427386,0.25311203319502074,-0.46473029,0.35684647302904565,-0.692946058,0.4315352697095436,-0.846473029,0.4854771784232365,-0.975103734,0.13278008298755187,-0.481327801,0.17842323651452283,-0.709543568,0.22406639004149378,-0.867219917,0.26141078838174275,-1,0,-0.456431535,-0.029045643,-0.634854772,-0.041493776,-0.7593361,-0.045643154,-0.875518672
0,0,0,0.2125,0.0125,0.4125,-0.05,0.5708333333333333,-0.120833333,0.7041666666666667,-0.170833333,0.37916666666666665,-0.3875,0.5208333333333334,-0.579166667,0.6125,-0.695833333,0.6833333333333333,-0.808333333,0.26666666666666666,-0.458333333,0.375,-0.691666667,0.45416666666666666,-0.845833333,0.5083333333333333,-0.975,0.14583333333333334,-0.479166667,0.2,-0.7125,0.24583333333333332,-0.866666667,0.2916666666666667,-1,0.0125,-0.454166667,-0.0125,-0.6375,-0.016666667,-0.766666667,-0.020833333,-0.883333333
0,0,0,0.21940928270042195,0.02531645569620253,0.4219409282700422,-0.029535865,0.5864978902953587,-0.101265823,0.7257383966244726,-0.147679325,0.39662447257383965,-0.375527426,0.5485232067510548,-0.565400844,0.6455696202531646,-0.683544304,0.7215189873417721,-0.797468354,0.2869198312236287,-0.451476793,0.4092827004219409,-0.683544304,0.48945147679324896,-0.839662447,0.5527426160337553,-0.966244726,0.16455696202531644,-0.476793249,0.22784810126582278,-0.713080169,0.28270042194092826,-0.869198312,0.3333333333333333,-1,0.029535864978902954,-0.459915612,0.008438818565400843,-0.64556962,0.004219409282700422,-0.776371308,0.008438818565400843,-0.894514768
0,0,0,0.2170212765957447,0.029787234042553193,0.42127659574468085,-0.021276596,0.5914893617021276,-0.080851064,0.7319148936170212,-0.123404255,0.4085106382978723,-0.365957447,0.5659574468085107,-0.54893617,0.6680851063829787,-0.663829787,0.7489361702127659,-0.774468085,0.2978723404255319,-0.446808511,0.4297872340425532,-0.676595745,0.5191489361702127,-0.834042553,0.5872340425531914,-0.961702128,0.17446808510638298,-0.480851064,0.2425531914893617,-0.710638298,0.30638297872340425,-0.868085106,0.3617021276595745,-1,0.0425531914893617,-0.463829787,0.02553191489361702,-0.655319149,0.02127659574468085,-0.782978723,0.029787234042553193,-0.90212766
0,0,0,0.21794871794871795,0.03418803418803419,0.42735042735042733,-0.017094017,0.5982905982905983,-0.076923077,0.7435897435897436,-0.115384615,0.4230769230769231,-0.367521368,0.5854700854700855,-0.542735043,0.688034188034188,-0.658119658,0.7735042735042735,-0.764957265,0.31196581196581197,-0.448717949,0.44871794871794873,-0.675213675,0.5427350427350427,-0.829059829,0.6153846153846154,-0.952991453,0.18803418803418803,-0.482905983,0.26495726495726496,-0.713675214,0.3333333333333333,-0.871794872,0.39316239316239315,-1,0.05128205128205128,-0.47008547,0.042735042735042736,-0.662393162,0.05128205128205128,-0.794871795,0.05982905982905983,-0.914529915
0,0,0,0.22077922077922077,0.03896103896103896,0.43722943722943725,0,0.6147186147186147,-0.051948052,0.7662337662337663,-0.090909091,0.44155844155844154,-0.359307359,0.6147186147186147,-0.532467532,0.7229437229437229,-0.645021645,0.8095238095238095,-0.753246753,0.3333333333333333,-0.445887446,0.4805194805194805,-0.675324675,0.5757575757575758,-0.826839827,0.6536796536796536,-0.952380952,0.21212121212121213,-0.489177489,0.2943722943722944,-0.718614719,0.36796536796536794,-0.87012987,0.4329004329004329,-1,0.0735930735930736,-0.480519481,0.06926406926406926,-0.670995671,0.08225108225108226,-0.805194805,0.09523809523809523,-0.926406926
0,0,0,0.2236842105263158,0.04824561403508772,0.4473684210526316,0.008771929824561403,0.6271929824561403,-0.043859649,0.7807017543859649,-0.074561404,0.45614035087719296,-0.346491228,0.6403508771929824,-0.521929825,0.7543859649122807,-0.635964912,0.8464912280701754,-0.745614035,0.3508771929824561,-0.442982456,0.5043859649122807,-0.666666667,0.6052631578947368,-0.820175439,0.6885964912280702,-0.942982456,0.2236842105263158,-0.486842105,0.3201754385964912,-0.719298246,0.3991228070175439,-0.872807018,0.4692982456140351,-1,0.07894736842105263,-0.486842105,0.08771929824561403,-0.679824561,0.10526315789473684,-0.811403509,0.12719298245614036,-0.929824561
0,0,0,0.22767857142857142,0.05357142857142857,0.45535714285714285,0.017857142857142856,0.6428571428571429,-0.03125,0.7991071428571429,-0.053571429,0.47767857142857145,-0.34375,0.6696428571428571,-0.517857143,0.7901785714285714,-0.625,0.8839285714285714,-0.732142857,0.3705357142857143,-0.441964286,0.5357142857142857,-0.665178571,0.6473214285714286,-0.816964286,0.7321428571428571,-0.941964286,0.24553571428571427,-0.486607143,0.35267857142857145,-0.71875,0.4419642857142857,-0.875,0.5223214285714286,-1,0.10267857142857142,-0.486607143,0.11607142857142858,-0.6875,0.13392857142857142,-0.821428571,0.16071428571428573,-0.946428571
0,0,0,0.22727272727272727,0.06363636363636363,0.4636363636363636,0.031818181818181815,0.6590909090909091,-0.009090909,0.8181818181818182,-0.031818182,0.4954545454545455,-0.327272727,0.7,-0.5,0.8272727272727273,-0.609090909,0.9318181818181818,-0.713636364,0.39545454545454545,-0.431818182,0.5727272727272728,-0.659090909,0.6954545454545454,-0.809090909,0.7909090909090909,-0.931818182,0.2681818181818182,-0.486363636,0.39545454545454545,-0.722727273,0.4909090909090909,-0.872727273,0.5772727272727273,-1,0.12272727272727273,-0.495454545,0.15,-0.7,0.17727272727272728,-0.836363636,0.20909090909090908,-0.963636364
0,0,0,0.2237442922374429,0.0821917808219178,0.4657534246575342,0.0776255707762557,0.6666666666666666,0.0502283105022831,0.8310502283105022,0.045662100456621,0.5388127853881278,-0.292237443,0.7579908675799086,-0.456621005,0.8904109589041096,-0.557077626,1,-0.652968037,0.4383561643835616,-0.406392694,0.6301369863013698,-0.616438356,0.7625570776255708,-0.757990868,0.8721461187214612,-0.872146119,0.3150684931506849,-0.465753425,0.45662100456621,-0.689497717,0.5707762557077626,-0.831050228,0.6712328767123288,-0.949771689,0.1643835616438356,-0.484018265,0.2054794520547945,-0.684931507,0.2465753424657534,-0.821917808,0.2922374429223744,-0.945205479
0,0,0,0.21238938053097345,0.08849557522123894,0.45132743362831856,0.07964601769911504,0.6460176991150443,0.061946902654867256,0.8053097345132744,0.0752212389380531,0.5398230088495575,-0.274336283,0.7522123893805309,-0.420353982,0.8893805309734514,-0.513274336,1,-0.597345133,0.4469026548672566,-0.384955752,0.6371681415929203,-0.579646018,0.7699115044247787,-0.712389381,0.8805309734513275,-0.82300885,0.3274336283185841,-0.446902655,0.47345132743362833,-0.654867257,0.588495575221239,-0.787610619,0.6902654867256637,-0.898230088,0.18141592920353983,-0.469026549,0.22566371681415928,-0.663716814,0.26991150442477874,-0.792035398,0.3185840707964602,-0.915929204
0,0,0,0.21120689655172414,0.09051724137931035,0.44396551724137934,0.09482758620689655,0.6336206896551724,0.08620689655172414,0.7887931034482759,0.10344827586206896,0.5387931034482759,-0.25,0.7543103448275862,-0.38362069,0.8879310344827587,-0.469827586,1,-0.547413793,0.4525862068965517,-0.357758621,0.646551724137931,-0.547413793,0.7801724137931034,-0.668103448,0.8922413793103449,-0.767241379,0.33620689655172414,-0.426724138,0.49137931034482757,-0.620689655,0.6077586206896551,-0.745689655,0.7112068965517241,-0.853448276,0.1939655172413793,-0.448275862,0.2413793103448276,-0.637931034,0.28879310344827586,-0.762931034,0.33620689655172414,-0.879310345
0,0,0,0.20675105485232068,0.0970464135021097,0.42616033755274263,0.10970464135021098,0.6160337552742616,0.10548523206751055,0.7679324894514767,0.1308016877637131,0.5316455696202531,-0.227848101,0.7510548523206751,-0.35021097,0.8860759493670886,-0.421940928,1,-0.493670886,0.45147679324894513,-0.337552743,0.6540084388185654,-0.510548523,0.7848101265822784,-0.628691983,0.8945147679324894,-0.721518987,0.34177215189873417,-0.405063291,0.4978902953586498,-0.5907173,0.6118143459915611,-0.708860759,0.7172995780590717,-0.805907173,0.20253164556962025,-0.430379747,0.25738396624472576,-0.616033755,0.3080168776371308,-0.734177215,0.35864978902953587,-0.848101266
0,0,0,0.2,0.09583333333333334,0.4166666666666667,0.12083333333333333,0.6,0.125,0.7541666666666667,0.15,0.5291666666666667,-0.208333333,0.75,-0.325,0.8875,-0.395833333,1,-0.4625,0.4583333333333333,-0.320833333,0.6625,-0.4875,0.8,-0.595833333,0.9125,-0.6875,0.35,-0.3875,0.5125,-0.570833333,0.6333333333333333,-0.6875,0.7375,-0.779166667,0.2125,-0.416666667,0.2708333333333333,-0.6,0.325,-0.720833333,0.37916666666666665,-0.833333333
0,0,0,0.18930041152263374,0.102880658436214,0.40329218106995884,0.12757201646090535,0.5843621399176955,0.13580246913580246,0.7283950617283951,0.1646090534979424,0.5267489711934157,-0.197530864,0.7489711934156379,-0.304526749,0.8847736625514403,-0.37037037,1,-0.427983539,0.4567901234567901,-0.304526749,0.6666666666666666,-0.465020576,0.8024691358024691,-0.572016461,0.9135802469135802,-0.658436214,0.35390946502057613,-0.374485597,0.5185185185185185,-0.555555556,0.6419753086419753,-0.666666667,0.7448559670781894,-0.757201646,0.2222222222222222,-0.411522634,0.2839506172839506,-0.588477366,0.34156378600823045,-0.703703704,0.3950617283950617,-0.810699588
0,0,0,0.1902834008097166,0.10121457489878542,0.4008097165991903,0.13765182186234817,0.582995951417004,0.14979757085020243,0.728744939271255,0.18218623481781376,0.5263157894736842,-0.170040486,0.7489878542510121,-0.275303644,0.8866396761133604,-0.336032389,1,-0.392712551,0.46153846153846156,-0.28340081,0.6720647773279352,-0.437246964,0.8137651821862348,-0.538461538,0.9271255060728745,-0.615384615,0.3643724696356275,-0.356275304,0.5344129554655871,-0.526315789,0.6558704453441295,-0.63562753,0.7651821862348178,-0.71659919,0.23481781376518218,-0.396761134,0.30364372469635625,-0.570850202,0.3603238866396761,-0.684210526,0.41700404858299595,-0.785425101
0,0,0,0.18473895582329317,0.10441767068273092,0.3895582329317269,0.14056224899598393,0.5662650602409639,0.1646586345381526,0.7028112449799196,0.20481927710843373,0.5261044176706827,-0.16064257,0.7469879518072289,-0.253012048,0.8835341365461847,-0.313253012,1,-0.365461847,0.46586345381526106,-0.273092369,0.6746987951807228,-0.413654618,0.8152610441767069,-0.510040161,0.927710843373494,-0.582329317,0.36947791164658633,-0.345381526,0.5381526104417671,-0.506024096,0.6626506024096386,-0.610441767,0.7710843373493976,-0.686746988,0.23694779116465864,-0.389558233,0.3092369477911647,-0.558232932,0.36947791164658633,-0.666666667,0.42971887550200805,-0.763052209
0,0,0,0.18072289156626506,0.10843373493975904,0.3815261044176707,0.1566265060240964,0.5542168674698795,0.17670682730923695,0.6907630522088354,0.21285140562248997,0.5180722891566265,-0.144578313,0.7429718875502008,-0.236947791,0.8795180722891566,-0.293172691,1,-0.341365462,0.46184738955823296,-0.257028112,0.6746987951807228,-0.397590361,0.8152610441767069,-0.489959839,0.9317269076305221,-0.562248996,0.36947791164658633,-0.337349398,0.5421686746987951,-0.493975904,0.6666666666666666,-0.590361446,0.7791164658634538,-0.670682731,0.24497991967871485,-0.381526104,0.3172690763052209,-0.546184739,0.3815261044176707,-0.654618474,0.44176706827309237,-0.751004016
0,0,0,0.176,0.112,0.376,0.164,0.548,0.192,0.68,0.232,0.524,-0.124,0.744,-0.212,0.884,-0.268,1,-0.316,0.464,-0.24,0.684,-0.372,0.824,-0.46,0.944,-0.528,0.376,-0.32,0.552,-0.472,0.676,-0.564,0.788,-0.64,0.252,-0.372,0.332,-0.532,0.396,-0.636,0.46,-0.728
0,0,0,0.16733067729083664,0.10756972111553785,0.3665338645418327,0.16334661354581673,0.5298804780876494,0.199203187250996,0.6573705179282868,0.24302788844621515,0.5179282868525896,-0.119521912,0.7410358565737052,-0.199203187,0.8804780876494024,-0.247011952,1,-0.298804781,0.46215139442231074,-0.235059761,0.6812749003984063,-0.358565737,0.8247011952191236,-0.442231076,0.9442231075697212,-0.505976096,0.3745019920318725,-0.3187251,0.5537848605577689,-0.462151394,0.6812749003984063,-0.549800797,0.796812749003984,-0.621513944,0.2549800796812749,-0.370517928,0.3386454183266932,-0.525896414,0.40239043824701193,-0.629482072,0.4701195219123506,-0.721115538
0,0,0,0.1593625498007968,0.11553784860557768,0.350597609561753,0.1752988047808765,0.5139442231075697,0.21115537848605578,0.6374501992031872,0.2549800796812749,0.5099601593625498,-0.103585657,0.7370517928286853,-0.171314741,0.8804780876494024,-0.219123506,1,-0.266932271,0.46215139442231074,-0.219123506,0.6892430278884463,-0.334661355,0.8326693227091634,-0.410358566,0.9561752988047809,-0.474103586,0.3784860557768924,-0.302788845,0.5617529880478087,-0.438247012,0.6932270916334662,-0.529880478,0.8087649402390438,-0.597609562,0.2589641434262948,-0.358565737,0.350597609561753,-0.513944223,0.41832669322709165,-0.613545817,0.4900398406374502,-0.705179283
0,0,0,0.15139442231075698,0.12350597609561753,0.3386454183266932,0.18725099601593626,0.49800796812749004,0.22709163346613545,0.6175298804780877,0.26693227091633465,0.5059760956175299,-0.087649402,0.7330677290836654,-0.151394422,0.8764940239043825,-0.199203187,1,-0.247011952,0.4581673306772908,-0.203187251,0.6852589641434262,-0.314741036,0.8366533864541833,-0.390438247,0.9601593625498008,-0.450199203,0.3784860557768924,-0.290836653,0.5657370517928287,-0.426294821,0.6932270916334662,-0.513944223,0.8087649402390438,-0.581673307,0.26693227091633465,-0.354581673,0.36254980079681276,-0.505976096,0.4262948207171315,-0.605577689,0.4940239043824701,-0.697211155
0,0,0,0.14342629482071714,0.12350597609561753,0.32669322709163345,0.199203187250996,0.4860557768924303,0.24701195219123506,0.601593625498008,0.2908366533864542,0.49800796812749004,-0.071713147,0.7290836653386454,-0.123505976,0.8725099601593626,-0.163346614,1,-0.207171315,0.4581673306772908,-0.19123506,0.6892430278884463,-0.290836653,0.8406374501992032,-0.362549801,0.9681274900398407,-0.418326693,0.38247011952191234,-0.282868526,0.5737051792828686,-0.406374502,0.7051792828685259,-0.494023904,0.8247011952191236,-0.557768924,0.27091633466135456,-0.346613546,0.3705179282868526,-0.498007968,0.44223107569721115,-0.597609562,0.5139442231075697,-0.685258964
0,0,0,0.13545816733067728,0.13147410358565736,0.3187250996015936,0.21115537848605578,0.4701195219123506,0.27091633466135456,0.5776892430278885,0.32669322709163345,0.50199203187251,-0.047808765,0.7290836653386454,-0.087649402,0.8725099601593626,-0.123505976,1,-0.15936255,0.4701195219123506,-0.167330677,0.6972111553784861,-0.25498008,0.852589641434263,-0.3187251,0.9800796812749004,-0.370517928,0.398406374501992,-0.262948207,0.5896414342629482,-0.378486056,0.7211155378486056,-0.458167331,0.8446215139442231,-0.517928287,0.2868525896414343,-0.334661355,0.3904382470119522,-0.474103586,0.46215139442231074,-0.569721116,0.5378486055776892,-0.657370518
0,0,0,0.12749003984063745,0.13545816733067728,0.30278884462151395,0.22310756972111553,0.450199203187251,0.2868525896414343,0.5617529880478087,0.3426294820717131,0.49800796812749004,-0.023904382,0.7250996015936255,-0.059760956,0.8725099601593626,-0.087649402,1,-0.123505976,0.4701195219123506,-0.147410359,0.7051792828685259,-0.227091633,0.8605577689243028,-0.282868526,0.9880478087649402,-0.330677291,0.40239043824701193,-0.247011952,0.601593625498008,-0.346613546,0.7410358565737052,-0.422310757,0.8645418326693227,-0.474103586,0.2948207171314741,-0.3187251,0.4063745019920319,-0.454183267,0.4820717131474104,-0.549800797,0.5577689243027888,-0.633466135
